game_id,contestant_id,contestant_name,contestant_intro,occupation_phrase,occupation_text_for_model,is_winner,contestant_position,air_date,season_name,episode_num,clue_count,category_count,j_clue_count,dj_clue_count,fj_clue_count,proposed_onet_soc_code,proposed_soc_code,proposed_soc_title,proposed_soc_url,soc_uncertainty_level,soc_mapping_method,optional_soc_profile_text,cip_candidate_count,candidate_cip_codes,cip_mapping_status,clue_source_set
1357,2569,Bill Tolany,"a marketing executive from Austin, Texas",marketing executive,marketing executive,1,1,2013-10-24,Season 30,6694,54,13,26,27,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,marketing executive. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
1357,2570,Rebecca Anderson,"an accounting manager from Phoenix, Arizona",accounting manager,accounting manager,0,2,2013-10-24,Season 30,6694,54,13,26,27,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,accounting manager. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
1357,2565,Mike Shapiro,"an actuary from Denver, Colorado",actuary,actuary,0,3,2013-10-24,Season 30,6694,54,13,26,27,1,15-2011.00,15-2011,Actuaries,https://www.onetonline.org/link/summary/15-2011.00,high_exact_title,Initial title or curated synonym,"actuary. Analyze statistical data, such as mortality, accident, sickness, disability, and retirement rates and construct probability tables to forecast risk and liability for payment of future benefits. May ascertain insurance rates required and cash reserves necessary to ensure payment of future benefits.",9,27.0301|27.0304|27.0501|27.0502|27.0503|27.0599|27.0601|52.0215|52.1304,multiple_possible_programs,wolle_season1_42
1355,2565,Mike Shapiro,"an actuary from Denver, Colorado",actuary,actuary,0,1,2013-10-28,Season 30,6696,57,13,26,30,1,15-2011.00,15-2011,Actuaries,https://www.onetonline.org/link/summary/15-2011.00,high_exact_title,Initial title or curated synonym,"actuary. Analyze statistical data, such as mortality, accident, sickness, disability, and retirement rates and construct probability tables to forecast risk and liability for payment of future benefits. May ascertain insurance rates required and cash reserves necessary to ensure payment of future benefits.",9,27.0301|27.0304|27.0501|27.0502|27.0503|27.0599|27.0601|52.0215|52.1304,multiple_possible_programs,wolle_season1_42
1355,2563,Molly Kossoff,"a beauty-industry magazine editor from West Hills, California",beauty industry magazine editor,beauty industry magazine editor,0,2,2013-10-28,Season 30,6696,57,13,26,30,1,27-3041.00,27-3041,Editors,https://www.onetonline.org/link/summary/27-3041.00,low_contextual_role,editing role,"beauty industry magazine editor. Plan, coordinate, revise, or edit written material. May review proposals and drafts for possible publication.",18,09.0100|09.0102|09.0401|09.0402|09.0908|09.1001|09.9999|23.1301|23.1302|23.1303|23.1304|23.1399|23.1401|23.1405|23.1499|52.0501|52.0502|52.0599,multiple_possible_programs,wolle_season1_42
1355,2566,Gus Iurillo,"a business ownership coach from Glen Allen, Virginia",business ownership coach,business ownership coach,1,3,2013-10-28,Season 30,6696,57,13,26,30,1,25-1011.00,25-1011,"Business Teachers, Postsecondary",https://www.onetonline.org/link/summary/25-1011.00,very_low_approximate,Closest occupation title by character similarity (0.454); unverified,"business ownership coach. Teach courses in business administration and management, such as accounting, finance, human resources, labor and industrial relations, marketing, and operations research. Includes both teachers primarily engaged in teaching and those who do a combination of teaching and research.",49,13.1303|13.1310|30.1601|30.2801|30.7104|51.0702|52.0101|52.0201|52.0202|52.0203|52.0205|52.0206|52.0210|52.0211|52.0212|52.0213|52.0301|52.0303|52.0304|52.0305|52.0501|52.0599|52.0701|52.0702|52.0801|52.0804|52.0806|52.0807|52.0808|52.0810|52.0909|52.1001|52.1002|52.1003|52.1004|52.1101|52.1301|52.1302|52.1304|52.1401|52.1402|52.1403|52.1404|52.1499|52.1701|52.1801|52.2002|52.2099|52.2101,multiple_possible_programs,wolle_season1_42
1354,2563,Molly Kossoff,"a beauty-industry magazine editor from West Hills, California",beauty industry magazine editor,beauty industry magazine editor,1,1,2013-10-29,Season 30,6697,58,13,30,27,1,27-3041.00,27-3041,Editors,https://www.onetonline.org/link/summary/27-3041.00,low_contextual_role,editing role,"beauty industry magazine editor. Plan, coordinate, revise, or edit written material. May review proposals and drafts for possible publication.",18,09.0100|09.0102|09.0401|09.0402|09.0908|09.1001|09.9999|23.1301|23.1302|23.1303|23.1304|23.1399|23.1401|23.1405|23.1499|52.0501|52.0502|52.0599,multiple_possible_programs,wolle_season1_42
1354,2561,Sean Kram,"a barista from Edmonds, Washington",barista,barista,0,2,2013-10-29,Season 30,6697,58,13,30,27,1,35-3023.01,35-3023,Baristas,https://www.onetonline.org/link/summary/35-3023.01,high_exact_title,Initial title or curated synonym,barista. Prepare or serve specialty coffee or other beverages. Serve food such as baked goods or sandwiches to patrons.,0,,no_crosswalk_program,wolle_season1_42
1354,2564,Marge Lindblom,"a lawyer from Larchmont, New York",lawyer,lawyer,0,3,2013-10-29,Season 30,6697,58,13,30,27,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"lawyer. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
1353,2561,Sean Kram,"a barista from Edmonds, Washington",barista,barista,0,1,2013-10-30,Season 30,6698,60,13,29,30,1,35-3023.01,35-3023,Baristas,https://www.onetonline.org/link/summary/35-3023.01,high_exact_title,Initial title or curated synonym,barista. Prepare or serve specialty coffee or other beverages. Serve food such as baked goods or sandwiches to patrons.,0,,no_crosswalk_program,wolle_season1_42
1353,2559,Jennifer Spirko,"a public librarian from Maryville, Tennessee",public librarian,public librarian,0,2,2013-10-30,Season 30,6698,60,13,29,30,1,25-4022.00,25-4022,Librarians and Media Collections Specialists,https://www.onetonline.org/link/summary/25-4022.00,low_contextual_role,library role,"public librarian. Administer and maintain libraries or collections of information, for public or private access through reference or borrowing. Work in a variety of settings, such as educational institutions, museums, and corporations, and with various types of informational materials, such as books, periodicals, recordings, films, and databases. Tasks may include acquiring, cataloging, and circulating library materials, and user services such as locating and organizing information, providing instruction on how to access information, and setting up and operating a library's media equipment.",5,13.0501|13.1334|25.0101|25.0102|25.0199,multiple_possible_programs,wolle_season1_42
1353,2562,Neal Shah,"an attorney from Atlanta, Georgia",attorney,attorney,1,3,2013-10-30,Season 30,6698,60,13,29,30,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
1352,2559,Jennifer Spirko,"a public librarian from Maryville, Tennessee",public librarian,public librarian,0,1,2013-10-31,Season 30,6699,61,13,30,30,1,25-4022.00,25-4022,Librarians and Media Collections Specialists,https://www.onetonline.org/link/summary/25-4022.00,low_contextual_role,library role,"public librarian. Administer and maintain libraries or collections of information, for public or private access through reference or borrowing. Work in a variety of settings, such as educational institutions, museums, and corporations, and with various types of informational materials, such as books, periodicals, recordings, films, and databases. Tasks may include acquiring, cataloging, and circulating library materials, and user services such as locating and organizing information, providing instruction on how to access information, and setting up and operating a library's media equipment.",5,13.0501|13.1334|25.0101|25.0102|25.0199,multiple_possible_programs,wolle_season1_42
1352,2557,Rhea Hantelman,"an administrative assistant from Marysville, Washington",administrative assistant,administrative assistant,0,2,2013-10-31,Season 30,6699,61,13,30,30,1,43-6014.00,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",https://www.onetonline.org/link/summary/43-6014.00,medium_curated_match,Initial title or curated synonym,"administrative assistant. Perform routine administrative functions such as drafting correspondence, scheduling appointments, organizing and maintaining paper and electronic files, or providing information to callers.",2,52.0401|52.0402,multiple_possible_programs,wolle_season1_42
1352,2560,Jermaine Jones,"a program manager from Brooklyn, New York",program manager,program manager,1,3,2013-10-31,Season 30,6699,61,13,30,30,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,program manager. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
1351,2557,Rhea Hantelman,"an administrative assistant from Marysville, Washington",administrative assistant,administrative assistant,0,1,2013-11-01,Season 30,6700,58,13,27,30,1,43-6014.00,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",https://www.onetonline.org/link/summary/43-6014.00,medium_curated_match,Initial title or curated synonym,"administrative assistant. Perform routine administrative functions such as drafting correspondence, scheduling appointments, organizing and maintaining paper and electronic files, or providing information to callers.",2,52.0401|52.0402,multiple_possible_programs,wolle_season1_42
1351,2555,Norah McKissic,"an embroiderer and student from Anchorage, Alaska",embroiderer and student,embroiderer and student,0,2,2013-11-01,Season 30,6700,58,13,27,30,1,47-2161.00,47-2161,Plasterers and Stucco Masons,https://www.onetonline.org/link/summary/47-2161.00,very_low_multiple_roles,Closest occupation title by character similarity (0.182); unverified,"embroiderer and student. Apply interior or exterior plaster, cement, stucco, or similar materials. May also set ornamental plaster.",0,,no_crosswalk_program,wolle_season1_42
1351,2558,Andrea Massar,"a clinical social worker from Rockville, Maryland",clinical social worker,clinical social worker,1,3,2013-11-01,Season 30,6700,58,13,27,30,1,21-1029.00,21-1029,"Social Workers, All Other",https://www.onetonline.org/link/summary/21-1029.00,very_low_approximate,Closest occupation title by character similarity (0.554); unverified,clinical social worker. All social workers not listed separately.,4,44.0701|44.0703|44.0799|51.1512,multiple_possible_programs,wolle_season1_42
1350,2555,Norah McKissic,"an embroiderer and student from Anchorage, Alaska",embroiderer and student,embroiderer and student,0,1,2013-11-04,Season 30,6701,56,13,27,28,1,47-2161.00,47-2161,Plasterers and Stucco Masons,https://www.onetonline.org/link/summary/47-2161.00,very_low_multiple_roles,Closest occupation title by character similarity (0.182); unverified,"embroiderer and student. Apply interior or exterior plaster, cement, stucco, or similar materials. May also set ornamental plaster.",0,,no_crosswalk_program,wolle_season1_42
1350,2556,Ramsin Toma,"an enrollment consultant from Ashburn, Virginia",enrollment consultant,enrollment consultant,1,2,2013-11-04,Season 30,6701,56,13,27,28,1,13-1199.00,13-1199,"Business Operations Specialists, All Other",https://www.onetonline.org/link/summary/13-1199.00,low_contextual_role,unspecified analyst specialty,enrollment consultant. All business operations specialists not listed separately.,5,52.0201|52.0208|52.0499|52.0904|52.1101,multiple_possible_programs,wolle_season1_42
1350,2553,Woody Houchin,"a medical assistant from Chico, California",medical assistant,medical assistant,0,3,2013-11-04,Season 30,6701,56,13,27,28,1,31-9092.00,31-9092,Medical Assistants,https://www.onetonline.org/link/summary/31-9092.00,high_exact_title,Initial title or curated synonym,"medical assistant. Perform administrative and certain clinical duties under the direction of a physician. Administrative duties may include scheduling appointments, maintaining medical records, billing, and coding information for insurance purposes. Clinical duties may include taking and recording vital signs and medical histories, preparing patients for examination, drawing blood, and administering medications as directed by physician.",4,51.0711|51.0801|51.0809|51.0813,multiple_possible_programs,wolle_season1_42
1349,2553,Woody Houchin,"a medical assistant from Chico, California",medical assistant,medical assistant,1,1,2013-11-05,Season 30,6702,55,13,28,26,1,31-9092.00,31-9092,Medical Assistants,https://www.onetonline.org/link/summary/31-9092.00,high_exact_title,Initial title or curated synonym,"medical assistant. Perform administrative and certain clinical duties under the direction of a physician. Administrative duties may include scheduling appointments, maintaining medical records, billing, and coding information for insurance purposes. Clinical duties may include taking and recording vital signs and medical histories, preparing patients for examination, drawing blood, and administering medications as directed by physician.",4,51.0711|51.0801|51.0809|51.0813,multiple_possible_programs,wolle_season1_42
1349,2128,Rani Peffer,"a corporate finance manager from Crittenden, Kentucky",corporate finance manager,corporate finance manager,0,2,2013-11-05,Season 30,6702,55,13,28,26,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,corporate finance manager. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
1349,2554,Carole Furr,"an accountant from Richmond, Vermont",accountant,accountant,0,3,2013-11-05,Season 30,6702,55,13,28,26,1,13-2011.00,13-2011,Accountants and Auditors,https://www.onetonline.org/link/summary/13-2011.00,medium_curated_match,Initial title or curated synonym,"accountant. Examine, analyze, and interpret accounting records to prepare financial statements, give advice, or audit and evaluate statements prepared by others. Install or advise on systems of recording costs or other financial and budgetary data.",7,30.1601|43.0405|52.0301|52.0303|52.0304|52.0305|52.1601,multiple_possible_programs,wolle_season1_42
1347,2128,Rani Peffer,"a corporate finance manager from Crittenden, Kentucky",corporate finance manager,corporate finance manager,0,1,2013-11-07,Season 30,6704,55,13,28,26,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,corporate finance manager. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
1347,2549,Adam Johnston,"a project manager from Mechanicsville, Maryland",project manager,project manager,1,2,2013-11-07,Season 30,6704,55,13,28,26,1,13-1082.00,13-1082,Project Management Specialists,https://www.onetonline.org/link/summary/13-1082.00,medium_curated_match,Initial title or curated synonym,"project manager. Analyze and coordinate the schedule, timeline, procurement, staffing, and budget of a product or service on a per project basis. Lead and guide the work of technical staff. May serve as a point of contact for the client or customer.",6,11.1005|52.0101|52.0201|52.0211|52.0216|52.2002,multiple_possible_programs,wolle_season1_42
1347,2550,Sarah Orman,"a travel planner from Shoreview, Minnesota",travel planner,travel planner,0,3,2013-11-07,Season 30,6704,55,13,28,26,1,41-3041.00,41-3041,Travel Agents,https://www.onetonline.org/link/summary/41-3041.00,very_low_approximate,Closest occupation title by character similarity (0.563); unverified,"travel planner. Plan and sell transportation and accommodations for customers. Determine destination, modes of transportation, travel dates, costs, and accommodations required. May also describe, plan, and arrange itineraries and sell tour packages. May assist in resolving clients' travel problems.",2,52.1804|52.1905,multiple_possible_programs,wolle_season1_42
1346,2128,Rani Peffer,"a corporate finance manager from Crittenden, Kentucky",corporate finance manager,corporate finance manager,0,1,2013-11-08,Season 30,6705,58,13,29,28,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,corporate finance manager. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
1346,2547,Amanda DeMeola,"an attorney from Brooklyn, New York",attorney,attorney,0,2,2013-11-08,Season 30,6705,58,13,29,28,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
1346,2548,Vimal Murthy,"a burn and wound surgeon from Redondo Beach, California",burn and wound surgeon,burn and wound surgeon,1,3,2013-11-08,Season 30,6705,58,13,29,28,1,29-1249.00,29-1249,"Surgeons, All Other",https://www.onetonline.org/link/summary/29-1249.00,very_low_multiple_roles,Closest occupation title by character similarity (0.613); unverified,burn and wound surgeon. All surgeons not listed separately.,25,51.1201|51.1202|61.0101|61.0199|61.0299|61.1001|61.1099|61.1701|61.1702|61.1799|61.2101|61.2102|61.2103|61.2199|61.2701|61.2702|61.2703|61.2704|61.2706|61.2707|61.2708|61.2799|61.2801|61.2899|61.9999,multiple_possible_programs,wolle_season1_42
1345,2538,Anne Baxter,"a kindergarten French teacher from Ypsilanti, Michigan",kindergarten french teacher,kindergarten french teacher,0,1,2013-11-11,Season 30,6706,61,13,30,30,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,kindergarten french teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1345,2540,Katie Moriarty,"a 5th grade teacher from Cincinnati, Ohio",5th grade teacher,5th grade teacher,1,2,2013-11-11,Season 30,6706,61,13,30,30,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,5th grade teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1345,2546,Rico Vazquez,"a band teacher from Elmhurst, Illinois",band teacher,band teacher,0,3,2013-11-11,Season 30,6706,61,13,30,30,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,band teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
1344,2537,Patrick Dillon,"an elementary music teacher from Huntington, New York",elementary music teacher,elementary music teacher,0,1,2013-11-12,Season 30,6707,61,13,30,30,1,25-2021.00,25-2021,"Elementary School Teachers, Except Special Education",https://www.onetonline.org/link/summary/25-2021.00,low_contextual_role,school level,elementary music teacher. Teach academic and social skills to students at the elementary school level.,15,13.0201|13.1202|13.1206|13.1207|13.1208|13.1210|13.1211|13.1212|13.1213|13.1338|13.1339|13.1401|13.1402|13.1499|45.0199,multiple_possible_programs,wolle_season1_42
1344,2533,Mary Beth Hammerstrom,"a high school social studies teacher from Anchorage, Alaska",high school social studies teacher,high school social studies teacher,1,2,2013-11-12,Season 30,6707,61,13,30,30,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school social studies teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
1344,2545,Kati Sorenson,"a reading teacher from Omaha, Nebraska",reading teacher,reading teacher,0,3,2013-11-12,Season 30,6707,61,13,30,30,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_contextual_role,unspecified teaching level,reading teacher. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
